ID,PRECIO,CAPACIDAD,DTYPE
100877,9545,6,HOTELROOM
100878,6010,7,HOTELROOM
100879,7331,9,HOTELROOM
100880,8111,1,HOTELROOM
100881,7045,7,HOTELROOM
100882,3950,6,HOTELROOM
100883,8047,8,HOTELROOM
100884,379,3,HOTELROOM
100885,738,9,HOTELROOM
100886,222,2,HOTELROOM
100887,5766,8,HOTELROOM
100888,2064,5,HOTELROOM
100889,4342,10,HOTELROOM
100890,4138,9,HOTELROOM
100891,446,10,HOTELROOM
100892,4724,9,HOTELROOM
100893,7176,4,HOTELROOM
100894,3877,1,HOTELROOM
100895,3678,1,HOTELROOM
100896,9357,10,HOTELROOM
100897,3648,10,HOTELROOM
100898,4452,2,HOTELROOM
100899,9451,1,HOTELROOM
100900,6220,4,HOTELROOM
100901,4322,3,HOTELROOM
100902,655,3,HOTELROOM
100903,2174,2,HOTELROOM
100904,6114,10,HOTELROOM
100905,5943,5,HOTELROOM
100906,7467,7,HOTELROOM
100907,2073,2,HOTELROOM
100908,6654,1,HOTELROOM
100909,5769,5,HOTELROOM
100910,854,8,HOTELROOM
100911,2614,3,HOTELROOM
100912,7529,5,HOTELROOM
100913,8949,4,HOTELROOM
100914,1037,5,HOTELROOM
100915,509,4,HOTELROOM
100916,4923,7,HOTELROOM
100917,2931,7,HOTELROOM
100918,6139,6,HOTELROOM
100919,1663,1,HOTELROOM
100920,3138,1,HOTELROOM
100921,8999,7,HOTELROOM
100922,4102,9,HOTELROOM
100923,747,7,HOTELROOM
100924,5165,9,HOTELROOM
100925,5567,7,HOTELROOM
100926,7273,7,HOTELROOM
100927,7590,8,HOTELROOM
100928,8236,5,HOTELROOM
100929,4861,5,HOTELROOM
100930,2186,10,HOTELROOM
100931,5751,9,HOTELROOM
100932,5333,6,HOTELROOM
100933,4838,6,HOTELROOM
100934,255,7,HOTELROOM
100935,9139,5,HOTELROOM
100936,3470,5,HOTELROOM
100937,8501,4,HOTELROOM
100938,139,3,HOTELROOM
100939,2978,7,HOTELROOM
100940,3655,5,HOTELROOM
100941,7543,5,HOTELROOM
100942,3625,7,HOTELROOM
100943,2533,3,HOTELROOM
100944,1869,3,HOTELROOM
100945,4993,9,HOTELROOM
100946,9616,4,HOTELROOM
100947,3959,4,HOTELROOM
100948,4677,3,HOTELROOM
100949,9250,4,HOTELROOM
100950,2373,7,HOTELROOM
100951,3962,1,HOTELROOM
100952,2256,1,HOTELROOM
100953,5365,10,HOTELROOM
100954,477,4,HOTELROOM
100955,8223,7,HOTELROOM
100956,3879,9,HOTELROOM
100957,5552,1,HOTELROOM
100958,904,2,HOTELROOM
100959,1579,2,HOTELROOM
100960,941,2,HOTELROOM
100961,1732,8,HOTELROOM
100962,9550,9,HOTELROOM
100963,5003,9,HOTELROOM
100964,1404,5,HOTELROOM
100965,7329,2,HOTELROOM
100966,3717,4,HOTELROOM
100967,1882,7,HOTELROOM
100968,7215,2,HOTELROOM
100969,8894,10,HOTELROOM
100970,2587,4,HOTELROOM
100971,9323,7,HOTELROOM
100972,7860,4,HOTELROOM
100973,4933,10,HOTELROOM
100974,5111,8,HOTELROOM
100975,8724,6,HOTELROOM
100976,8291,1,HOTELROOM
100977,7880,2,HOTELROOM
100978,6980,1,HOTELROOM
100979,6630,9,HOTELROOM
100980,9917,10,HOTELROOM
100981,9458,5,HOTELROOM
100982,636,5,HOTELROOM
100983,6712,2,HOTELROOM
100984,5176,7,HOTELROOM
100985,7151,10,HOTELROOM
100986,4874,1,HOTELROOM
100987,9108,3,HOTELROOM
100988,2960,2,HOTELROOM
100989,3003,7,HOTELROOM
100990,926,9,HOTELROOM
100991,4097,10,HOTELROOM
100992,3456,2,HOTELROOM
100993,1201,3,HOTELROOM
100994,623,5,HOTELROOM
100995,9934,5,HOTELROOM
100996,5618,6,HOTELROOM
100997,4514,2,HOTELROOM
100998,9547,8,HOTELROOM
100999,8378,3,HOTELROOM
101000,7877,5,HOTELROOM
101001,7865,5,HOTELROOM
101002,3241,10,HOTELROOM
101003,4860,7,HOTELROOM
101004,4623,8,HOTELROOM
101005,4683,7,HOTELROOM
101006,8830,9,HOTELROOM
101007,6105,10,HOTELROOM
101008,9051,9,HOTELROOM
101009,2615,6,HOTELROOM
101010,9167,6,HOTELROOM
101011,4225,8,HOTELROOM
101012,7954,8,HOTELROOM
101013,1907,6,HOTELROOM
101014,9993,6,HOTELROOM
101015,4883,1,HOTELROOM
101016,7426,7,HOTELROOM
101017,5428,2,HOTELROOM
101018,9777,6,HOTELROOM
101019,7705,1,HOTELROOM
101020,9073,3,HOTELROOM
101021,6120,9,HOTELROOM
101022,7467,4,HOTELROOM
101023,5856,4,HOTELROOM
101024,8035,3,HOTELROOM
101025,4738,9,HOTELROOM
101026,5007,6,HOTELROOM
101027,6339,3,HOTELROOM
101028,9091,1,HOTELROOM
101029,4364,5,HOTELROOM
101030,2698,2,HOTELROOM
101031,4201,7,HOTELROOM
101032,4162,6,HOTELROOM
101033,8877,6,HOTELROOM
101034,1385,5,HOTELROOM
101035,3873,3,HOTELROOM
101036,9213,6,HOTELROOM
101037,4495,10,HOTELROOM
101038,4433,4,HOTELROOM
101039,2820,5,HOTELROOM
101040,8499,1,HOTELROOM
101041,3647,1,HOTELROOM
101042,1293,8,HOTELROOM
101043,8690,9,HOTELROOM
101044,7645,7,HOTELROOM
101045,8801,2,HOTELROOM
101046,9507,8,HOTELROOM
101047,9945,2,HOTELROOM
101048,5663,10,HOTELROOM
101049,364,1,HOTELROOM
101050,5337,7,HOTELROOM
101051,7133,6,HOTELROOM
101052,508,1,HOTELROOM
101053,6932,3,HOTELROOM
101054,5447,3,HOTELROOM
101055,6150,7,HOTELROOM
101056,9180,9,HOTELROOM
101057,6574,10,HOTELROOM
101058,7490,1,HOTELROOM
101059,1052,4,HOTELROOM
101060,3916,8,HOTELROOM
101061,6313,3,HOTELROOM
101062,2415,5,HOTELROOM
101063,2902,8,HOTELROOM
101064,8968,1,HOTELROOM
101065,848,4,HOTELROOM
101066,9692,2,HOTELROOM
101067,8120,7,HOTELROOM
101068,6907,8,HOTELROOM
101069,2543,4,HOTELROOM
101070,9992,6,HOTELROOM
101071,120,5,HOTELROOM
101072,1224,10,HOTELROOM
101073,7637,3,HOTELROOM
101074,143,4,HOTELROOM
101075,8421,7,HOTELROOM
101076,6481,7,HOTELROOM
101077,3835,8,HOTELROOM
101078,9131,1,HOTELROOM
101079,9256,5,HOTELROOM
101080,3376,2,HOTELROOM
101081,8949,3,HOTELROOM
101082,3982,10,HOTELROOM
101083,3684,7,HOTELROOM
101084,9251,7,HOTELROOM
101085,121,7,HOTELROOM
101086,8108,2,HOTELROOM
101087,9333,10,HOTELROOM
101088,2722,4,HOTELROOM
101089,7581,7,HOTELROOM
101090,6983,10,HOTELROOM
101091,5503,3,HOTELROOM
101092,9176,10,HOTELROOM
101093,4649,3,HOTELROOM
101094,6696,10,HOTELROOM
101095,3740,5,HOTELROOM
101096,7726,1,HOTELROOM
101097,8473,3,HOTELROOM
101098,4757,8,HOTELROOM
101099,6951,2,HOTELROOM
101100,4490,8,HOTELROOM
101101,1668,4,HOTELROOM
101102,6047,4,HOTELROOM
101103,3631,6,HOTELROOM
101104,6594,3,HOTELROOM
101105,4730,9,HOTELROOM
101106,2989,2,HOTELROOM
101107,665,8,HOTELROOM
101108,6687,5,HOTELROOM
101109,3637,2,HOTELROOM
101110,343,6,HOTELROOM
101111,9626,4,HOTELROOM
101112,2932,9,HOTELROOM
101113,2791,4,HOTELROOM
101114,1170,5,HOTELROOM
101115,1749,6,HOTELROOM
101116,7998,1,HOTELROOM
101117,2098,6,HOTELROOM
101118,9660,4,HOTELROOM
101119,1476,6,HOTELROOM
101120,9341,4,HOTELROOM
101121,654,2,HOTELROOM
101122,2926,4,HOTELROOM
101123,6312,8,HOTELROOM
101124,4895,4,HOTELROOM
101125,5257,7,HOTELROOM
101126,6221,6,HOTELROOM
101127,2298,4,HOTELROOM
101128,6419,2,HOTELROOM
101129,9740,7,HOTELROOM
101130,5720,1,HOTELROOM
101131,3295,2,HOTELROOM
101132,7397,4,HOTELROOM
101133,8331,10,HOTELROOM
101134,6244,3,HOTELROOM
101135,2851,1,HOTELROOM
101136,9583,10,HOTELROOM
101137,7466,10,HOTELROOM
101138,5941,3,HOTELROOM
101139,7815,5,HOTELROOM
101140,1253,7,HOTELROOM
101141,9588,1,HOTELROOM
101142,4016,3,HOTELROOM
101143,4848,4,HOTELROOM
101144,2997,7,HOTELROOM
101145,6004,5,HOTELROOM
101146,588,4,HOTELROOM
101147,772,8,HOTELROOM
101148,2152,5,HOTELROOM
101149,1896,7,HOTELROOM
101150,3823,10,HOTELROOM
101151,1319,1,HOTELROOM
101152,2865,2,HOTELROOM
101153,1862,7,HOTELROOM
101154,1232,4,HOTELROOM
101155,944,3,HOTELROOM
101156,469,6,HOTELROOM
101157,9348,2,HOTELROOM
101158,719,7,HOTELROOM
101159,2658,9,HOTELROOM
101160,5507,7,HOTELROOM
101161,9745,3,HOTELROOM
101162,8615,6,HOTELROOM
101163,4566,4,HOTELROOM
101164,9488,5,HOTELROOM
101165,9545,1,HOTELROOM
101166,9844,1,HOTELROOM
101167,3506,2,HOTELROOM
101168,8254,4,HOTELROOM
101169,1233,5,HOTELROOM
101170,7808,5,HOTELROOM
101171,618,6,HOTELROOM
101172,8711,1,HOTELROOM
101173,6352,4,HOTELROOM
101174,8632,9,HOTELROOM
101175,707,4,HOTELROOM
101176,8295,6,HOTELROOM
101177,5677,10,HOTELROOM
101178,3857,2,HOTELROOM
101179,6819,5,HOTELROOM
101180,7480,8,HOTELROOM
101181,4518,4,HOTELROOM
101182,6621,1,HOTELROOM
101183,5355,1,HOTELROOM
101184,222,5,HOTELROOM
101185,6490,9,HOTELROOM
101186,1489,6,HOTELROOM
101187,9562,5,HOTELROOM
101188,1206,5,HOTELROOM
101189,4088,4,HOTELROOM
101190,551,7,HOTELROOM
101191,6272,6,HOTELROOM
101192,7881,9,HOTELROOM
101193,8933,1,HOTELROOM
101194,982,3,HOTELROOM
101195,5184,7,HOTELROOM
101196,8686,10,HOTELROOM
101197,3871,8,HOTELROOM
101198,6184,3,HOTELROOM
101199,1285,5,HOTELROOM
101200,8830,7,HOTELROOM
101201,9024,10,HOTELROOM
101202,3731,7,HOTELROOM
101203,2716,8,HOTELROOM
101204,5677,7,HOTELROOM
101205,7486,1,HOTELROOM
101206,3761,10,HOTELROOM
101207,4108,10,HOTELROOM
101208,7066,8,HOTELROOM
101209,9778,5,HOTELROOM
101210,9565,2,HOTELROOM
101211,4483,8,HOTELROOM
101212,5478,2,HOTELROOM
101213,1673,3,HOTELROOM
101214,9271,8,HOTELROOM
101215,7105,2,HOTELROOM
101216,2833,10,HOTELROOM
101217,7090,8,HOTELROOM
101218,1480,9,HOTELROOM
101219,6634,3,HOTELROOM
101220,9225,3,HOTELROOM
101221,9637,2,HOTELROOM
101222,3305,6,HOTELROOM
101223,4777,3,HOTELROOM
101224,7364,6,HOTELROOM
101225,5259,5,HOTELROOM
101226,4455,7,HOTELROOM
101227,5108,5,HOTELROOM
101228,891,8,HOTELROOM
101229,8875,1,HOTELROOM
101230,4379,6,HOTELROOM
101231,6943,9,HOTELROOM
101232,2456,10,HOTELROOM
101233,2578,8,HOTELROOM
101234,6197,1,HOTELROOM
101235,9581,10,HOTELROOM
101236,5807,10,HOTELROOM
101237,4435,10,HOTELROOM
101238,7148,3,HOTELROOM
101239,9849,2,HOTELROOM
101240,8589,5,HOTELROOM
101241,4105,9,HOTELROOM
101242,4945,9,HOTELROOM
101243,2544,1,HOTELROOM
101244,535,10,HOTELROOM
101245,8600,6,HOTELROOM
101246,670,8,HOTELROOM
101247,115,6,HOTELROOM
101248,4907,10,HOTELROOM
101249,9332,7,HOTELROOM
101250,6960,2,HOTELROOM
101251,2193,7,HOTELROOM
101252,382,10,HOTELROOM
101253,2739,6,HOTELROOM
101254,9689,9,HOTELROOM
101255,6258,7,HOTELROOM
101256,1469,7,HOTELROOM
101257,9816,8,HOTELROOM
101258,541,6,HOTELROOM
101259,2606,9,HOTELROOM
101260,1547,1,HOTELROOM
101261,6986,9,HOTELROOM
101262,2775,4,HOTELROOM
101263,5008,5,HOTELROOM
101264,4477,1,HOTELROOM
101265,8097,4,HOTELROOM
101266,6375,2,HOTELROOM
101267,9497,3,HOTELROOM
101268,4351,8,HOTELROOM
101269,2936,10,HOTELROOM
101270,4432,6,HOTELROOM
101271,515,1,HOTELROOM
101272,782,5,HOTELROOM
101273,1893,9,HOTELROOM
101274,1508,1,HOTELROOM
101275,1154,1,HOTELROOM
101276,3879,3,HOTELROOM
101277,4237,9,HOTELROOM
101278,1550,3,HOTELROOM
101279,9958,8,HOTELROOM
101280,1775,2,HOTELROOM
101281,3156,2,HOTELROOM
101282,5664,10,HOTELROOM
101283,9764,5,HOTELROOM
101284,9212,7,HOTELROOM
101285,5308,7,HOTELROOM
101286,8035,10,HOTELROOM
101287,7526,6,HOTELROOM
101288,3893,4,HOTELROOM
101289,1853,6,HOTELROOM
101290,2339,4,HOTELROOM
101291,7559,8,HOTELROOM
101292,975,6,HOTELROOM
101293,9444,3,HOTELROOM
101294,4652,2,HOTELROOM
101295,7782,6,HOTELROOM
101296,8694,2,HOTELROOM
101297,9493,7,HOTELROOM
101298,4350,1,HOTELROOM
101299,9931,6,HOTELROOM
101300,854,10,HOTELROOM
101301,995,7,HOTELROOM
101302,2669,3,HOTELROOM
101303,7121,1,HOTELROOM
101304,4295,10,HOTELROOM
101305,5840,7,HOTELROOM
101306,7626,1,HOTELROOM
101307,4466,7,HOTELROOM
101308,7021,8,HOTELROOM
101309,4941,9,HOTELROOM
101310,4925,1,HOTELROOM
101311,1462,3,HOTELROOM
101312,6678,8,HOTELROOM
101313,2776,4,HOTELROOM
101314,6357,8,HOTELROOM
101315,7537,3,HOTELROOM
101316,1994,4,HOTELROOM
101317,1744,10,HOTELROOM
101318,7967,6,HOTELROOM
101319,3331,10,HOTELROOM
101320,5938,4,HOTELROOM
101321,2724,1,HOTELROOM
101322,7526,7,HOTELROOM
101323,2029,8,HOTELROOM
101324,1480,4,HOTELROOM
101325,6002,1,HOTELROOM
101326,8969,8,HOTELROOM
101327,5548,5,HOTELROOM
101328,2310,6,HOTELROOM
101329,8666,3,HOTELROOM
101330,6472,2,HOTELROOM
101331,3795,4,HOTELROOM
101332,1753,5,HOTELROOM
101333,6023,7,HOTELROOM
101334,1622,1,HOTELROOM
101335,8360,4,HOTELROOM
101336,7449,6,HOTELROOM
101337,7342,3,HOTELROOM
101338,8735,2,HOTELROOM
101339,8937,7,HOTELROOM
101340,8042,1,HOTELROOM
101341,2261,10,HOTELROOM
101342,8800,1,HOTELROOM
101343,7254,4,HOTELROOM
101344,7875,1,HOTELROOM
101345,9508,9,HOTELROOM
101346,2311,1,HOTELROOM
101347,7388,3,HOTELROOM
101348,355,7,HOTELROOM
101349,6644,7,HOTELROOM
101350,5947,5,HOTELROOM
101351,3109,6,HOTELROOM
101352,6731,4,HOTELROOM
101353,4858,3,HOTELROOM
101354,5847,5,HOTELROOM
101355,8994,4,HOTELROOM
101356,2960,6,HOTELROOM
101357,8580,3,HOTELROOM
101358,3974,4,HOTELROOM
101359,4059,9,HOTELROOM
101360,5078,7,HOTELROOM
101361,9411,10,HOTELROOM
101362,714,9,HOTELROOM
101363,3391,1,HOTELROOM
101364,337,3,HOTELROOM
101365,2976,10,HOTELROOM
101366,7725,8,HOTELROOM
101367,462,8,HOTELROOM
101368,3778,3,HOTELROOM
101369,3894,3,HOTELROOM
101370,1009,2,HOTELROOM
101371,1748,5,HOTELROOM
101372,9191,5,HOTELROOM
101373,1200,8,HOTELROOM
101374,8675,3,HOTELROOM
101375,2543,6,HOTELROOM
101376,3205,10,HOTELROOM
101377,2673,8,HOTELROOM
101378,4285,5,HOTELROOM
101379,4636,3,HOTELROOM
101380,6426,7,HOTELROOM
101381,6693,8,HOTELROOM
101382,8616,7,HOTELROOM
101383,2803,4,HOTELROOM
101384,7214,10,HOTELROOM
101385,8341,8,HOTELROOM
101386,9537,3,HOTELROOM
101387,2705,4,HOTELROOM
101388,1323,2,HOTELROOM
101389,9742,4,HOTELROOM
101390,2058,7,HOTELROOM
101391,4530,9,HOTELROOM
101392,2660,8,HOTELROOM
101393,6141,4,HOTELROOM
101394,6164,10,HOTELROOM
101395,1863,3,HOTELROOM
101396,9813,2,HOTELROOM
101397,6007,3,HOTELROOM
101398,6760,10,HOTELROOM
101399,8247,3,HOTELROOM
101400,2770,9,HOTELROOM
101401,2038,2,HOTELROOM
101402,8071,5,HOTELROOM
101403,4708,4,HOTELROOM
101404,9499,5,HOTELROOM
101405,2921,10,HOTELROOM
101406,3727,4,HOTELROOM
101407,2181,4,HOTELROOM
101408,5396,5,HOTELROOM
101409,5207,5,HOTELROOM
101410,3973,3,HOTELROOM
101411,5137,7,HOTELROOM
101412,7686,8,HOTELROOM
101413,1509,3,HOTELROOM
101414,6712,9,HOTELROOM
101415,2171,5,HOTELROOM
101416,162,3,HOTELROOM
101417,9467,10,HOTELROOM
101418,7703,10,HOTELROOM
101419,5095,5,HOTELROOM
101420,2668,1,HOTELROOM
101421,1449,2,HOTELROOM
101422,2950,8,HOTELROOM
101423,3785,3,HOTELROOM
101424,6871,6,HOTELROOM
101425,5851,6,HOTELROOM
101426,8475,1,HOTELROOM
101427,1528,10,HOTELROOM
101428,3615,5,HOTELROOM
101429,7450,5,HOTELROOM
101430,5591,10,HOTELROOM
101431,3958,1,HOTELROOM
101432,1205,3,HOTELROOM
101433,2202,3,HOTELROOM
101434,5962,1,HOTELROOM
101435,6118,10,HOTELROOM
101436,7046,8,HOTELROOM
101437,4958,4,HOTELROOM
101438,2207,7,HOTELROOM
101439,6970,4,HOTELROOM
101440,8372,10,HOTELROOM
101441,9514,9,HOTELROOM
101442,8186,4,HOTELROOM
101443,4161,3,HOTELROOM
101444,9869,1,HOTELROOM
101445,247,2,HOTELROOM
101446,3132,9,HOTELROOM
101447,125,2,HOTELROOM
101448,6384,8,HOTELROOM
101449,7238,8,HOTELROOM
101450,9532,5,HOTELROOM
101451,8981,10,HOTELROOM
101452,2660,5,HOTELROOM
101453,7064,6,HOTELROOM
101454,9190,2,HOTELROOM
101455,8700,5,HOTELROOM
101456,7909,9,HOTELROOM
101457,8023,1,HOTELROOM
101458,4308,2,HOTELROOM
101459,7862,5,HOTELROOM
101460,1728,8,HOTELROOM
101461,946,8,HOTELROOM
101462,3279,6,HOTELROOM
101463,1626,10,HOTELROOM
101464,8811,2,HOTELROOM
101465,264,10,HOTELROOM
101466,9374,10,HOTELROOM
101467,2051,10,HOTELROOM
101468,2520,10,HOTELROOM
101469,7627,10,HOTELROOM
101470,618,4,HOTELROOM
101471,4824,1,HOTELROOM
101472,5261,10,HOTELROOM
101473,4097,3,HOTELROOM
101474,6959,9,HOTELROOM
101475,3961,9,HOTELROOM
101476,1367,1,HOTELROOM
101477,4452,3,HOTELROOM
101478,1053,10,HOTELROOM
101479,7414,10,HOTELROOM
101480,2075,2,HOTELROOM
101481,9374,9,HOTELROOM
101482,2648,9,HOTELROOM
101483,8888,5,HOTELROOM
101484,9027,10,HOTELROOM
101485,8946,9,HOTELROOM
101486,8564,10,HOTELROOM
101487,2955,6,HOTELROOM
101488,3467,9,HOTELROOM
101489,7904,2,HOTELROOM
101490,4721,3,HOTELROOM
101491,9223,6,HOTELROOM
101492,3582,6,HOTELROOM
101493,8283,9,HOTELROOM
101494,3627,3,HOTELROOM
101495,3163,8,HOTELROOM
101496,383,6,HOTELROOM
101497,4590,4,HOTELROOM
101498,4915,7,HOTELROOM
101499,4560,9,HOTELROOM
101500,3740,7,HOTELROOM
101501,2321,7,HOTELROOM
101502,9237,2,HOTELROOM
101503,265,5,HOTELROOM
101504,4755,2,HOTELROOM
101505,8399,1,HOTELROOM
101506,2900,7,HOTELROOM
101507,8114,6,HOTELROOM
101508,3942,7,HOTELROOM
101509,6138,2,HOTELROOM
101510,6005,4,HOTELROOM
101511,7001,5,HOTELROOM
101512,3842,3,HOTELROOM
101513,1260,4,HOTELROOM
101514,4305,6,HOTELROOM
101515,2017,3,HOTELROOM
101516,1998,8,HOTELROOM
101517,6634,6,HOTELROOM
101518,5070,10,HOTELROOM
101519,8571,8,HOTELROOM
101520,7881,3,HOTELROOM
101521,377,4,HOTELROOM
101522,1808,5,HOTELROOM
101523,7656,3,HOTELROOM
101524,5566,10,HOTELROOM
101525,4627,2,HOTELROOM
101526,9482,2,HOTELROOM
101527,9316,1,HOTELROOM
101528,8581,6,HOTELROOM
101529,1369,5,HOTELROOM
101530,9492,9,HOTELROOM
101531,210,4,HOTELROOM
101532,1682,6,HOTELROOM
101533,2758,6,HOTELROOM
101534,7467,9,HOTELROOM
101535,4847,2,HOTELROOM
101536,716,7,HOTELROOM
101537,9889,9,HOTELROOM
101538,2628,6,HOTELROOM
101539,6338,10,HOTELROOM
101540,9911,10,HOTELROOM
101541,6227,3,HOTELROOM
101542,3876,8,HOTELROOM
101543,3139,7,HOTELROOM
101544,5819,3,HOTELROOM
101545,9561,8,HOTELROOM
101546,948,10,HOTELROOM
101547,3155,5,HOTELROOM
101548,7320,10,HOTELROOM
101549,5495,7,HOTELROOM
101550,6458,4,HOTELROOM
101551,198,2,HOTELROOM
101552,6937,5,HOTELROOM
101553,603,2,HOTELROOM
101554,8576,5,HOTELROOM
101555,1505,10,HOTELROOM
101556,2683,8,HOTELROOM
101557,7026,5,HOTELROOM
101558,1729,4,HOTELROOM
101559,6194,7,HOTELROOM
101560,5830,2,HOTELROOM
101561,9417,1,HOTELROOM
101562,9601,10,HOTELROOM
101563,5200,1,HOTELROOM
101564,8040,4,HOTELROOM
101565,6004,9,HOTELROOM
101566,1164,8,HOTELROOM
101567,9769,3,HOTELROOM
101568,2782,7,HOTELROOM
101569,7868,4,HOTELROOM
101570,6989,7,HOTELROOM
101571,1330,10,HOTELROOM
101572,8742,10,HOTELROOM
101573,3967,4,HOTELROOM
101574,9194,1,HOTELROOM
101575,9658,6,HOTELROOM
101576,5872,2,HOTELROOM
101577,4386,5,HOTELROOM
101578,5742,4,HOTELROOM
101579,2143,10,HOTELROOM
101580,7797,5,HOTELROOM
101581,5308,9,HOTELROOM
101582,4974,10,HOTELROOM
101583,2310,6,HOTELROOM
101584,544,4,HOTELROOM
101585,8967,1,HOTELROOM
101586,8283,3,HOTELROOM
101587,6429,9,HOTELROOM
101588,1185,10,HOTELROOM
101589,643,1,HOTELROOM
101590,3018,10,HOTELROOM
101591,2159,8,HOTELROOM
101592,8225,6,HOTELROOM
101593,8103,2,HOTELROOM
101594,5620,5,HOTELROOM
101595,7244,7,HOTELROOM
101596,2915,7,HOTELROOM
101597,1404,5,HOTELROOM
101598,2005,9,HOTELROOM
101599,1564,6,HOTELROOM
101600,8626,8,HOTELROOM
101601,8142,8,HOTELROOM
101602,4783,1,HOTELROOM
101603,8270,9,HOTELROOM
101604,2437,1,HOTELROOM
101605,2940,2,HOTELROOM
101606,8639,4,HOTELROOM
101607,9774,1,HOTELROOM
101608,4513,4,HOTELROOM
101609,6878,3,HOTELROOM
101610,4478,4,HOTELROOM
101611,1980,5,HOTELROOM
101612,6867,4,HOTELROOM
101613,8971,8,HOTELROOM
101614,4583,9,HOTELROOM
101615,4722,4,HOTELROOM
101616,686,5,HOTELROOM
101617,718,4,HOTELROOM
101618,6493,10,HOTELROOM
101619,4201,7,HOTELROOM
101620,1327,5,HOTELROOM
101621,7937,5,HOTELROOM
101622,1232,5,HOTELROOM
101623,6448,4,HOTELROOM
101624,3000,8,HOTELROOM
101625,8302,9,HOTELROOM
101626,8098,2,HOTELROOM
101627,1773,7,HOTELROOM
101628,5188,9,HOTELROOM
101629,9417,7,HOTELROOM
101630,3714,4,HOTELROOM
101631,7611,9,HOTELROOM
101632,7807,4,HOTELROOM
101633,1095,4,HOTELROOM
101634,2906,8,HOTELROOM
101635,7213,6,HOTELROOM
101636,3064,8,HOTELROOM
101637,5300,9,HOTELROOM
101638,5820,8,HOTELROOM
101639,393,1,HOTELROOM
101640,2020,9,HOTELROOM
101641,9839,9,HOTELROOM
101642,5926,9,HOTELROOM
101643,7165,5,HOTELROOM
101644,3909,10,HOTELROOM
101645,343,1,HOTELROOM
101646,6625,4,HOTELROOM
101647,2190,10,HOTELROOM
101648,5700,5,HOTELROOM
101649,4943,6,HOTELROOM
101650,3719,6,HOTELROOM
101651,4787,9,HOTELROOM
101652,8425,7,HOTELROOM
101653,8407,1,HOTELROOM
101654,4235,6,HOTELROOM
101655,9504,2,HOTELROOM
101656,8454,9,HOTELROOM
101657,1384,9,HOTELROOM
101658,8342,3,HOTELROOM
101659,7143,5,HOTELROOM
101660,1864,2,HOTELROOM
101661,7462,3,HOTELROOM
101662,5384,5,HOTELROOM
101663,9532,10,HOTELROOM
101664,2748,8,HOTELROOM
101665,4322,4,HOTELROOM
101666,2648,3,HOTELROOM
101667,5253,1,HOTELROOM
101668,7023,6,HOTELROOM
101669,6463,5,HOTELROOM
101670,2727,5,HOTELROOM
101671,3852,10,HOTELROOM
101672,9592,2,HOTELROOM
101673,9470,4,HOTELROOM
101674,1227,8,HOTELROOM
101675,5908,2,HOTELROOM
101676,6713,2,HOTELROOM
101677,3610,3,HOTELROOM
101678,315,7,HOTELROOM
101679,3694,9,HOTELROOM
101680,3518,2,HOTELROOM
101681,9077,7,HOTELROOM
101682,3633,3,HOTELROOM
101683,4597,6,HOTELROOM
101684,3987,7,HOTELROOM
101685,1634,8,HOTELROOM
101686,2856,8,HOTELROOM
101687,9099,1,HOTELROOM
101688,4000,4,HOTELROOM
101689,4908,5,HOTELROOM
101690,3403,5,HOTELROOM
101691,5046,1,HOTELROOM
101692,433,6,HOTELROOM
101693,8828,3,HOTELROOM
101694,5195,1,HOTELROOM
101695,6220,5,HOTELROOM
101696,8536,4,HOTELROOM
101697,7757,5,HOTELROOM
101698,9504,2,HOTELROOM
101699,7921,1,HOTELROOM
101700,2029,1,HOTELROOM
101701,9530,9,HOTELROOM
101702,1918,2,HOTELROOM
101703,5789,3,HOTELROOM
101704,3382,3,HOTELROOM
101705,4611,2,HOTELROOM
101706,7223,1,HOTELROOM
101707,1783,7,HOTELROOM
101708,9572,2,HOTELROOM
101709,9340,7,HOTELROOM
101710,8501,5,HOTELROOM
101711,778,1,HOTELROOM
101712,4098,3,HOTELROOM
101713,2553,2,HOTELROOM
101714,6675,6,HOTELROOM
101715,8097,2,HOTELROOM
101716,9457,7,HOTELROOM
101717,1851,4,HOTELROOM
101718,5765,4,HOTELROOM
101719,6151,8,HOTELROOM
101720,4632,6,HOTELROOM
101721,9244,7,HOTELROOM
101722,1728,8,HOTELROOM
101723,2367,7,HOTELROOM
101724,3140,6,HOTELROOM
101725,1458,10,HOTELROOM
101726,3345,7,HOTELROOM
101727,3345,3,HOTELROOM
101728,8720,6,HOTELROOM
101729,9894,1,HOTELROOM
101730,8714,5,HOTELROOM
101731,1111,2,HOTELROOM
101732,910,6,HOTELROOM
101733,8785,6,HOTELROOM
101734,2679,8,HOTELROOM
101735,9303,1,HOTELROOM
101736,2275,7,HOTELROOM
101737,8248,4,HOTELROOM
101738,9002,1,HOTELROOM
101739,2576,5,HOTELROOM
101740,8949,1,HOTELROOM
101741,4203,2,HOTELROOM
101742,5019,7,HOTELROOM
101743,5605,7,HOTELROOM
101744,6744,10,HOTELROOM
101745,6098,4,HOTELROOM
101746,8253,2,HOTELROOM
101747,8383,5,HOTELROOM
101748,1620,2,HOTELROOM
101749,3707,9,HOTELROOM
101750,5496,1,HOTELROOM
101751,9175,6,HOTELROOM
101752,8863,5,HOTELROOM
101753,9457,10,HOTELROOM
101754,6652,4,HOTELROOM
